stock_code,description,forecast_origin,target_month,model,prediction,lag_1,rolling_mean_3,abc_class,is_active,status
84551,CROCHET DOG KEYRING,2011-11,2011-12,M2_gbm_poisson,8.206487,0,4.000000,C,True,Forecast
84558A,3D DOG PICTURE PLAYING CARDS,2011-11,2011-12,M2_gbm_poisson,50.771899,49,33.666667,B,True,Forecast
84559A,3D SHEET OF DOG STICKERS,2011-11,2011-12,M2_gbm_poisson,57.982763,72,48.666667,B,True,Forecast
84559B,3D SHEET OF CAT STICKERS,2011-11,2011-12,M2_gbm_poisson,14.767898,1,7.000000,B,True,Forecast
84563B,BLUE & WHITE BREAKFAST TRAY,2011-11,2011-12,M2_gbm_poisson,2.043711,0,0.000000,C,True,Forecast
84568,GIRLS ALPHABET IRON ON PATCHES,2011-11,2011-12,M2_gbm_poisson,479.325569,1076,893.000000,A,True,Forecast
84569A,PACK 3 IRON ON DOG PATCHES,2011-11,2011-12,M2_gbm_poisson,20.186334,12,12.000000,C,True,Forecast
84569D,PACK 6 HEART/ICE-CREAM PATCHES,2011-11,2011-12,M2_gbm_poisson,34.407979,25,12.333333,B,True,Forecast
84576,BLUE CAT BISCUIT BARREL PINK HEART,2011-11,2011-12,M2_gbm_poisson,2.888475,0,0.000000,C,True,Forecast
84580,MOUSE TOY WITH PINK T-SHIRT,2011-11,2011-12,M2_gbm_poisson,64.771774,70,48.666667,B,True,Forecast
84581,DOG TOY WITH PINK CROCHET SKIRT,2011-11,2011-12,M2_gbm_poisson,43.559925,30,26.333333,B,True,Forecast
84584,PINK GINGHAM CAT WITH SCARF,2011-11,2011-12,M2_gbm_poisson,2.059384,0,0.000000,C,True,Forecast
84592,CROCHET ROSE PURSE WITH SUEDE BACK,2011-11,2011-12,M2_gbm_poisson,16.316151,13,7.000000,C,True,Forecast
84595E,LARGE TORTILLA DESIGN RED BOWL,2011-11,2011-12,M2_gbm_poisson,3.674923,0,0.000000,C,True,Forecast
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2011-11,2011-12,M2_gbm_poisson,291.820497,597,469.000000,B,True,Forecast
84596F,SMALL MARSHMALLOWS PINK BOWL,2011-11,2011-12,M2_gbm_poisson,230.239601,461,341.000000,B,True,Forecast
84596G,SMALL CHOCOLATES PINK BOWL,2011-11,2011-12,M2_gbm_poisson,85.335184,140,141.666667,B,True,Forecast
84596L,BISCUITS SMALL BOWL LIGHT BLUE,2011-11,2011-12,M2_gbm_poisson,11.228461,0,20.000000,C,True,Forecast
84597B,RETRO BROWN BALL ASHTRAY,2011-11,2011-12,M2_gbm_poisson,2.074774,0,0.000000,C,True,Forecast
84597C,RETRO PINK BALL ASHTRAY,2011-11,2011-12,M2_gbm_poisson,2.192547,0,0.000000,C,True,Forecast
84598,BOYS ALPHABET IRON ON PATCHES,2011-11,2011-12,M2_gbm_poisson,142.266515,424,177.000000,A,True,Forecast
84600,NEW BAROQUE JEWELLERY BOX,2011-11,2011-12,M2_gbm_poisson,19.648289,14,11.000000,C,True,Forecast
84609,TALL ROCOCO CANDLE HOLDER,2011-11,2011-12,M2_gbm_poisson,30.214704,32,23.333333,C,True,Forecast
84616,SILVER ROCCOCO CHANDELIER,2011-11,2011-12,M2_gbm_poisson,5.330152,1,3.000000,B,True,Forecast
84617,NEW BAROQUE BLACK BOXES,2011-11,2011-12,M2_gbm_poisson,4.547836,1,0.333333,C,True,Forecast
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,2011-11,2011-12,M2_gbm_poisson,16.381006,1,26.333333,B,True,Forecast
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,2011-11,2011-12,M2_gbm_poisson,9.201375,0,24.666667,C,True,Forecast
84629,WHITE 3 FRAME BIRDS AND TREE,2011-11,2011-12,M2_gbm_poisson,2.047207,0,0.000000,C,True,Forecast
84631,FRUIT TREE AND BIRDS WALL PLAQUE,2011-11,2011-12,M2_gbm_poisson,2.033330,0,0.000000,B,True,Forecast
84632,DECORATIVE HANGING SHELVING UNIT,2011-11,2011-12,M2_gbm_poisson,2.033330,0,0.000000,C,True,Forecast
84637,KITCHEN FLOWER POTS WALL PLAQUE,2011-11,2011-12,M2_gbm_poisson,4.855998,0,3.000000,B,True,Forecast
84638,SMALL KITCHEN FLOWER POTS PLAQUE,2011-11,2011-12,M2_gbm_poisson,2.964982,0,0.333333,B,True,Forecast
84658,WHITE STITCHED CUSHION COVER,2011-11,2011-12,M2_gbm_poisson,9.936469,2,7.666667,B,True,Forecast
84659A,WHITE TRAVEL ALARM CLOCK,2011-11,2011-12,M2_gbm_poisson,22.029065,13,13.666667,B,True,Forecast
84660A,WHITE STITCHED WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,19.665481,0,99.666667,C,True,Forecast
84660B,BLACK STITCHED WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,10.684158,0,29.000000,C,True,Forecast
84660C,PINK STITCHED WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,9.483695,0,14.333333,C,True,Forecast
84661A,WHITE SQUARE TABLE CLOCK,2011-11,2011-12,M2_gbm_poisson,10.070074,2,4.666667,C,True,Forecast
84661B,BLACK SQUARE TABLE CLOCK,2011-11,2011-12,M2_gbm_poisson,45.855310,35,25.333333,C,True,Forecast
84661C,PINK SQUARE TABLE CLOCK,2011-11,2011-12,M2_gbm_poisson,6.346918,0,2.333333,C,True,Forecast
84663A,GRASS HOPPER WOODEN WALL CLOCK,2011-11,2011-12,M2_gbm_poisson,29.702092,21,10.333333,C,True,Forecast
84665,SQUARE CHERRY BLOSSOM CABINET,2011-11,2011-12,M2_gbm_poisson,15.038152,8,5.333333,B,True,Forecast
84673A,PINK FLY SWAT,2011-11,2011-12,M2_gbm_poisson,10.999698,4,2.333333,C,True,Forecast
84673B,BLUE FLY SWAT,2011-11,2011-12,M2_gbm_poisson,30.208486,19,11.000000,C,True,Forecast
84674,FLYING PIG WATERING CAN,2011-11,2011-12,M2_gbm_poisson,14.306501,5,6.666667,B,True,Forecast
84679,CLASSICAL ROSE TABLE LAMP,2011-11,2011-12,M2_gbm_poisson,2.033330,0,0.000000,C,True,Forecast
84686,BEACH HUT MIRROR,2011-11,2011-12,M2_gbm_poisson,2.054573,0,0.000000,B,True,Forecast
84687,BEACH HUT SHELF W 3 DRAWERS,2011-11,2011-12,M2_gbm_poisson,11.992570,1,7.000000,C,True,Forecast
84692,BOX OF 24 COCKTAIL PARASOLS,2011-11,2011-12,M2_gbm_poisson,354.898698,775,705.000000,A,True,Forecast
84706F,RED PEONY TABLE CLOCK,2011-11,2011-12,M2_gbm_poisson,10.224362,4,4.666667,C,True,Forecast
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,2011-11,2011-12,M2_gbm_poisson,13.917614,10,6.000000,C,True,Forecast
84707B,PINK JEWELLED MIRROR TRINKET TRAY,2011-11,2011-12,M2_gbm_poisson,5.111667,0,3.000000,C,True,Forecast
84708B,PINK JEWELLED PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,16.459334,14,7.333333,C,True,Forecast
84709B,PINK OVAL JEWELLED MIRROR,2011-11,2011-12,M2_gbm_poisson,2.033330,0,0.000000,B,True,Forecast
84711A,SILVER OVAL SHAPE TRINKET BOX,2011-11,2011-12,M2_gbm_poisson,4.178820,2,1.333333,C,True,Forecast
84711B,PINK OVAL SHAPE TRINKET BOX,2011-11,2011-12,M2_gbm_poisson,6.036857,3,2.000000,C,True,Forecast
84712B,PINK JEWELLED PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,14.281350,8,3.666667,C,True,Forecast
84723,CHERRY BLOSSOM CANVAS ART PICTURE,2011-11,2011-12,M2_gbm_poisson,3.645793,0,0.000000,C,True,Forecast
84725,FREESTYLE CANVAS ART PICTURE,2011-11,2011-12,M2_gbm_poisson,9.430949,0,9.666667,C,True,Forecast
84731,3 BIRDS CANVAS SCREEN,2011-11,2011-12,M2_gbm_poisson,2.201200,0,0.000000,C,True,Forecast
84732B,CUTE BIRD CEATURE SCREEN,2011-11,2011-12,M2_gbm_poisson,3.651632,0,0.000000,C,True,Forecast
84732D,CUTE RABBIT CEATURE SCREEN,2011-11,2011-12,M2_gbm_poisson,3.212262,0,0.000000,C,True,Forecast
84744,S/6 SEW ON CROCHET FLOWERS,2011-11,2011-12,M2_gbm_poisson,6.216812,1,1.666667,C,True,Forecast
84746,PINK EASTER HENS+FLOWER,2011-11,2011-12,M2_gbm_poisson,2.067319,0,0.000000,C,True,Forecast
84748,FOLK FELT HANGING MULTICOL GARLAND,2011-11,2011-12,M2_gbm_poisson,7.626183,4,2.000000,B,True,Forecast
84754,S/15 SILVER GLASS BAUBLES IN BAG,2011-11,2011-12,M2_gbm_poisson,10.056502,0,27.333333,B,True,Forecast
84755,COLOUR GLASS T-LIGHT HOLDER HANGING,2011-11,2011-12,M2_gbm_poisson,598.452032,904,961.333333,A,True,Forecast
84766,SILVER ROCOCO CANDLE STICK,2011-11,2011-12,M2_gbm_poisson,4.686366,2,1.333333,C,True,Forecast
84789,ENCHANTED BIRD PLANT CAGE,2011-11,2011-12,M2_gbm_poisson,2.043711,0,0.000000,B,True,Forecast
84792,ENCHANTED BIRD COATHANGER 5 HOOK,2011-11,2011-12,M2_gbm_poisson,75.729181,103,78.000000,A,True,Forecast
84795B,SUNSET CHECK HAMMOCK,2011-11,2011-12,M2_gbm_poisson,6.227354,3,1.333333,B,True,Forecast
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,2011-11,2011-12,M2_gbm_poisson,2.661924,0,0.000000,B,True,Forecast
84796B,BLUE SAVANNAH PICNIC HAMPER FOR 2,2011-11,2011-12,M2_gbm_poisson,3.906877,1,0.666667,A,True,Forecast
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,2011-11,2011-12,M2_gbm_poisson,5.361530,0,2.333333,C,True,Forecast
84800L,LARGE WHITE/PINK ROSE ART FLOWER,2011-11,2011-12,M2_gbm_poisson,2.114785,0,0.000000,B,True,Forecast
84800M,MEDIUM WHITE/PINK ROSE ART FLOWER,2011-11,2011-12,M2_gbm_poisson,3.637277,0,0.000000,C,True,Forecast
84800S,SMALL WHITE/PINK ROSE ART FLOWER,2011-11,2011-12,M2_gbm_poisson,4.740014,0,2.000000,C,True,Forecast
84801A,PINK HYDRANGEA ART FLOWER,2011-11,2011-12,M2_gbm_poisson,28.649866,10,3.333333,C,True,Forecast
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,2011-11,2011-12,M2_gbm_poisson,3.374094,0,0.000000,C,True,Forecast
84804A,CREAM DELPHINIUM ARTIFICIAL FLOWER,2011-11,2011-12,M2_gbm_poisson,4.281386,0,1.000000,C,True,Forecast
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,2011-11,2011-12,M2_gbm_poisson,4.082265,0,1.000000,C,True,Forecast
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,2011-11,2011-12,M2_gbm_poisson,2.614460,0,0.000000,C,True,Forecast
84805B,BLUE CLIMBING HYDRANGA ART FLOWER,2011-11,2011-12,M2_gbm_poisson,2.904256,0,0.666667,C,True,Forecast
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,2011-11,2011-12,M2_gbm_poisson,4.215453,0,0.666667,C,True,Forecast
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,2011-11,2011-12,M2_gbm_poisson,23.905797,3,22.666667,C,True,Forecast
84809A,WHITE CHRYSANTHEMUMS ART FLOWER,2011-11,2011-12,M2_gbm_poisson,2.114785,0,0.000000,C,True,Forecast
84813,SET OF 4 DIAMOND NAPKIN RINGS,2011-11,2011-12,M2_gbm_poisson,15.252343,16,7.333333,B,True,Forecast
84816,DANISH ROSE BEDSIDE CABINET,2011-11,2011-12,M2_gbm_poisson,2.244789,0,0.000000,B,True,Forecast
84817,DANISH ROSE DECORATIVE PLATE,2011-11,2011-12,M2_gbm_poisson,27.008964,19,13.000000,C,True,Forecast
84818,DANISH ROSE PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,17.936203,0,87.333333,B,True,Forecast
84819,DANISH ROSE ROUND SEWING BOX,2011-11,2011-12,M2_gbm_poisson,14.112083,11,6.000000,B,True,Forecast
84820,DANISH ROSE TRINKET TRAYS,2011-11,2011-12,M2_gbm_poisson,8.605165,2,3.666667,C,True,Forecast
84821,DANISH ROSE DELUXE COASTER,2011-11,2011-12,M2_gbm_poisson,37.564356,29,23.333333,C,True,Forecast
84824,DANISH ROSE UMBRELLA STAND,2011-11,2011-12,M2_gbm_poisson,3.684599,1,0.333333,C,True,Forecast
84826,ASSTD DESIGN 3D PAPER STICKERS,2011-11,2011-12,M2_gbm_poisson,18.749909,11,6.666667,C,True,Forecast
84827,ASS DES PHONE SPONGE CRAFT STICKER,2011-11,2011-12,M2_gbm_poisson,12.331364,0,4.666667,C,True,Forecast
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,2011-11,2011-12,M2_gbm_poisson,45.282936,42,28.000000,B,True,Forecast
84832,ZINC WILLIE WINKIE  CANDLE STICK,2011-11,2011-12,M2_gbm_poisson,256.684492,625,529.333333,A,True,Forecast
84836,ZINC METAL HEART DECORATION,2011-11,2011-12,M2_gbm_poisson,360.152898,781,739.666667,A,True,Forecast
84842,HELLO SAILOR BATHROOM SET,2011-11,2011-12,M2_gbm_poisson,5.476208,4,1.333333,C,True,Forecast
84843,WHITE SOAP RACK WITH 2 BOTTLES,2011-11,2011-12,M2_gbm_poisson,36.077007,28,32.333333,B,True,Forecast
84846A,SCENTED CANDLE IN DIGITALIS TIN,2011-11,2011-12,M2_gbm_poisson,8.363769,0,8.000000,C,True,Forecast
84847,FLORAL BATHROOM SET,2011-11,2011-12,M2_gbm_poisson,2.614460,0,0.000000,B,True,Forecast
84849A,HELLO SAILOR BLUE SOAP HOLDER,2011-11,2011-12,M2_gbm_poisson,21.811807,9,14.333333,C,True,Forecast
84849B,FAIRY SOAP SOAP HOLDER,2011-11,2011-12,M2_gbm_poisson,2.125343,0,0.000000,A,True,Forecast
84849D,HOT BATHS SOAP HOLDER,2011-11,2011-12,M2_gbm_poisson,52.062297,92,40.000000,B,True,Forecast
84857B,BLUE MONTE CARLO HANDBAG,2011-11,2011-12,M2_gbm_poisson,2.696934,0,0.000000,C,True,Forecast
84857C,PINK MONTE CARLO HANDBAG,2011-11,2011-12,M2_gbm_poisson,2.059384,0,0.000000,C,True,Forecast
84859A,SILVER DISCO HANDBAG,2011-11,2011-12,M2_gbm_poisson,45.317211,43,18.333333,C,True,Forecast
84859B,BLUE DISCO HANDBAG,2011-11,2011-12,M2_gbm_poisson,12.099938,6,3.666667,C,True,Forecast
84859C,PINK DISCO HANDBAG,2011-11,2011-12,M2_gbm_poisson,28.505924,17,11.000000,C,True,Forecast
84865,NEW BAROQUE BLACK PHOTO ALBUM,2011-11,2011-12,M2_gbm_poisson,2.057660,0,0.000000,C,True,Forecast
84870B,BLUE GEISHA GIRL,2011-11,2011-12,M2_gbm_poisson,4.188929,1,1.000000,C,True,Forecast
84870C,GREEN GEISHA GIRL,2011-11,2011-12,M2_gbm_poisson,4.310920,0,2.000000,C,True,Forecast
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,2011-11,2011-12,M2_gbm_poisson,2.033330,0,0.000000,B,True,Forecast
84873A,FUNKY FLOWER PICNIC BAG FOR 4,2011-11,2011-12,M2_gbm_poisson,2.033330,0,0.000000,B,True,Forecast
84874B,BLUE TRAVEL FIRST AID KIT,2011-11,2011-12,M2_gbm_poisson,3.645793,0,0.000000,C,True,Forecast
84875B,GREEN SQUARE COMPACT MIRROR,2011-11,2011-12,M2_gbm_poisson,42.605537,45,24.333333,C,True,Forecast
84875D,BLUE SQUARE COMPACT MIRROR,2011-11,2011-12,M2_gbm_poisson,5.770585,0,3.000000,C,True,Forecast
84876B,GREEN HEART COMPACT MIRROR,2011-11,2011-12,M2_gbm_poisson,45.363051,43,35.666667,C,True,Forecast
84876D,BLUE HEART COMPACT MIRROR,2011-11,2011-12,M2_gbm_poisson,3.802422,0,0.666667,C,True,Forecast
84877A,PINK ROUND COMPACT MIRROR,2011-11,2011-12,M2_gbm_poisson,2.043711,0,0.000000,C,True,Forecast
84877B,GREEN ROUND COMPACT MIRROR,2011-11,2011-12,M2_gbm_poisson,30.807638,27,9.333333,C,True,Forecast
84877D,BLUE ROUND COMPACT MIRROR,2011-11,2011-12,M2_gbm_poisson,3.802422,0,0.666667,C,True,Forecast
84879,ASSORTED COLOUR BIRD ORNAMENT,2011-11,2011-12,M2_gbm_poisson,2174.134159,5219,3675.666667,A,True,Forecast
84880,WHITE WIRE EGG HOLDER,2011-11,2011-12,M2_gbm_poisson,28.703796,15,17.000000,A,True,Forecast
84881,BLUE WIRE SPIRAL CANDLE HOLDER,2011-11,2011-12,M2_gbm_poisson,2.033330,0,0.000000,C,True,Forecast
84882,GREEN WIRE STANDING CANDLE HOLDER,2011-11,2011-12,M2_gbm_poisson,8.738685,4,3.666667,C,True,Forecast
84884A,ANT WHITE WIRE HEART SPIRAL,2011-11,2011-12,M2_gbm_poisson,21.554372,13,11.333333,A,True,Forecast
84905,PINK BUTTERFLY CUSHION COVER,2011-11,2011-12,M2_gbm_poisson,2.033330,0,0.000000,B,True,Forecast
84907,PINK YELLOW PATCH CUSHION COVER,2011-11,2011-12,M2_gbm_poisson,3.028141,0,0.666667,C,True,Forecast
84910A,PINK PAISLEY CUSHION COVER,2011-11,2011-12,M2_gbm_poisson,2.047207,0,0.000000,B,True,Forecast
84912A,PINK ROSE WASHBAG,2011-11,2011-12,M2_gbm_poisson,8.403925,0,3.666667,B,True,Forecast
84912B,GREEN ROSE WASHBAG,2011-11,2011-12,M2_gbm_poisson,43.565456,43,29.666667,B,True,Forecast
84913A,SOFT PINK ROSE TOWEL,2011-11,2011-12,M2_gbm_poisson,5.586978,1,1.333333,B,True,Forecast
84913B,MINT GREEN ROSE TOWEL,2011-11,2011-12,M2_gbm_poisson,14.304969,10,9.333333,B,True,Forecast
84915,HAND TOWEL PINK FLOWER AND DAISY,2011-11,2011-12,M2_gbm_poisson,7.725179,1,3.000000,C,True,Forecast
84919,BLUE CUSHION COVER WITH FLOWER,2011-11,2011-12,M2_gbm_poisson,3.018259,0,0.666667,B,True,Forecast
84920,PINK FLOWER FABRIC PONY,2011-11,2011-12,M2_gbm_poisson,10.605136,4,6.333333,C,True,Forecast
84921,CREAM AND PINK FLOWERS PONY,2011-11,2011-12,M2_gbm_poisson,3.541670,0,1.000000,C,True,Forecast
84922,PINK BUTTERFLY WASHBAG,2011-11,2011-12,M2_gbm_poisson,4.978901,1,1.333333,C,True,Forecast
84923,PINK BUTTERFLY HANDBAG W BOBBLES,2011-11,2011-12,M2_gbm_poisson,36.780329,25,19.333333,C,True,Forecast
84924A,WAKE UP COCKEREL CALENDAR SIGN,2011-11,2011-12,M2_gbm_poisson,22.954850,18,8.333333,C,True,Forecast
84924F,PSYCHEDELIC METAL SIGN CALENDAR,2011-11,2011-12,M2_gbm_poisson,2.074774,0,0.000000,C,True,Forecast
84925D,LA PALMIERA WALL THERMOMETER,2011-11,2011-12,M2_gbm_poisson,2.056556,0,0.000000,C,True,Forecast
84925F,PSYCHEDELIC WALL THERMOMETER,2011-11,2011-12,M2_gbm_poisson,2.054573,0,0.000000,C,True,Forecast
84926A,WAKE UP COCKEREL TILE COASTER,2011-11,2011-12,M2_gbm_poisson,57.620454,96,74.666667,C,True,Forecast
84926D,LA PALMIERA TILE COASTER,2011-11,2011-12,M2_gbm_poisson,46.412435,59,63.333333,C,True,Forecast
84926E,FLOWERS TILE COASTER,2011-11,2011-12,M2_gbm_poisson,55.284026,86,78.333333,C,True,Forecast
84926F,PSYCHEDELIC TILE COASTER,2011-11,2011-12,M2_gbm_poisson,47.561627,62,40.666667,C,True,Forecast
84927A,WAKE UP COCKEREL TILE HOOK,2011-11,2011-12,M2_gbm_poisson,3.651632,0,0.000000,C,True,Forecast
84927D,LA PALMIERA TILE HOOK,2011-11,2011-12,M2_gbm_poisson,2.062682,0,0.000000,C,True,Forecast
84927E,FLOWERS TILE HOOK,2011-11,2011-12,M2_gbm_poisson,2.062682,0,0.000000,C,True,Forecast
84927F,PSYCHEDELIC TILE HOOK,2011-11,2011-12,M2_gbm_poisson,56.174937,100,54.000000,C,True,Forecast
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,2011-11,2011-12,M2_gbm_poisson,134.934620,126,138.000000,C,True,Forecast
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,2011-11,2011-12,M2_gbm_poisson,33.640672,26,14.333333,C,True,Forecast
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,2011-11,2011-12,M2_gbm_poisson,49.149038,66,31.666667,C,True,Forecast
84944,SET OF 6 KASHMIR FOLKART BAUBLES,2011-11,2011-12,M2_gbm_poisson,22.532693,6,15.666667,B,True,Forecast
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,719.719204,1801,1294.666667,A,True,Forecast
84946,ANTIQUE SILVER TEA GLASS ETCHED,2011-11,2011-12,M2_gbm_poisson,1091.049448,3389,2159.000000,A,True,Forecast
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,2011-11,2011-12,M2_gbm_poisson,690.346855,1237,1179.666667,A,True,Forecast
84949,SILVER HANGING T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,357.246651,771,582.333333,A,True,Forecast
84950,ASSORTED COLOUR T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,83.823540,210,206.000000,A,True,Forecast
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,2011-11,2011-12,M2_gbm_poisson,47.481914,57,46.000000,C,True,Forecast
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,2011-11,2011-12,M2_gbm_poisson,52.188693,67,24.666667,C,True,Forecast
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,11.559196,8,7.000000,C,True,Forecast
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,7.515459,1,4.000000,C,True,Forecast
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,3.541670,0,1.000000,C,True,Forecast
84963B,BLUE PAINTED KASHMIRI CHAIR,2011-11,2011-12,M2_gbm_poisson,2.244789,0,0.000000,C,True,Forecast
84968A,SET OF 16 VINTAGE ROSE CUTLERY,2011-11,2011-12,M2_gbm_poisson,17.721262,8,18.000000,A,True,Forecast
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,2011-11,2011-12,M2_gbm_poisson,12.104704,7,5.333333,A,True,Forecast
84968D,SET OF 16 VINTAGE RED CUTLERY,2011-11,2011-12,M2_gbm_poisson,6.947846,1,3.666667,A,True,Forecast
84968E,SET OF 16 VINTAGE BLACK CUTLERY,2011-11,2011-12,M2_gbm_poisson,10.694604,3,11.000000,A,True,Forecast
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,2011-11,2011-12,M2_gbm_poisson,8.311685,3,3.333333,B,True,Forecast
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2011-11,2011-12,M2_gbm_poisson,49.560054,46,39.000000,A,True,Forecast
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,291.498014,400,418.666667,A,True,Forecast
84970S,HANGING HEART ZINC T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,302.928678,473,527.000000,A,True,Forecast
84971L,LARGE HEART FLOWERS HOOK,2011-11,2011-12,M2_gbm_poisson,8.564304,2,0.666667,C,True,Forecast
84971S,SMALL HEART FLOWERS HOOK,2011-11,2011-12,M2_gbm_poisson,73.912323,93,106.333333,A,True,Forecast
84974,S/2 ZINC HEART DESIGN PLANTERS,2011-11,2011-12,M2_gbm_poisson,6.961982,1,2.333333,C,True,Forecast
84976,RECTANGULAR SHAPED MIRROR,2011-11,2011-12,M2_gbm_poisson,30.109160,12,28.333333,C,True,Forecast
84978,HANGING HEART JAR T-LIGHT HOLDER,2011-11,2011-12,M2_gbm_poisson,609.917330,1253,830.333333,A,True,Forecast
84984A,GREEN PEONY CUSHION COVER,2011-11,2011-12,M2_gbm_poisson,11.093760,6,3.666667,C,True,Forecast
84984B,RED PEONY CUSHION COVER,2011-11,2011-12,M2_gbm_poisson,11.093760,6,3.666667,C,True,Forecast
84984D,ORIENTAL RED C/COVER,2011-11,2011-12,M2_gbm_poisson,9.529337,6,2.666667,C,True,Forecast
84987,SET OF 36 TEATIME PAPER DOILIES,2011-11,2011-12,M2_gbm_poisson,176.366360,384,286.000000,A,True,Forecast
84988,SET OF 72 PINK HEART PAPER DOILIES,2011-11,2011-12,M2_gbm_poisson,246.159640,555,343.666667,A,True,Forecast
84989A,75 GREEN FAIRY CAKE CASES,2011-11,2011-12,M2_gbm_poisson,15.950964,7,4.000000,B,True,Forecast
84991,60 TEATIME FAIRY CAKE CASES,2011-11,2011-12,M2_gbm_poisson,964.173612,1425,1788.000000,A,True,Forecast
84992,72 SWEETHEART FAIRY CAKE CASES,2011-11,2011-12,M2_gbm_poisson,515.398832,918,1097.666667,A,True,Forecast
84993A,75 GREEN PETIT FOUR CASES,2011-11,2011-12,M2_gbm_poisson,47.726974,58,43.333333,C,True,Forecast
84993B,75 BLACK PETIT FOUR CASES,2011-11,2011-12,M2_gbm_poisson,3.651632,0,0.000000,C,True,Forecast
84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,2011-11,2011-12,M2_gbm_poisson,143.816591,273,205.666667,A,True,Forecast
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,2011-11,2011-12,M2_gbm_poisson,221.486833,459,390.333333,A,True,Forecast
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,2011-11,2011-12,M2_gbm_poisson,283.071340,655,410.000000,A,True,Forecast
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,2011-11,2011-12,M2_gbm_poisson,369.547579,779,585.000000,A,True,Forecast
85014A,BLACK/BLUE POLKADOT UMBRELLA,2011-11,2011-12,M2_gbm_poisson,97.280850,124,145.000000,A,True,Forecast
85014B,RED RETROSPOT UMBRELLA,2011-11,2011-12,M2_gbm_poisson,115.199211,158,252.333333,A,True,Forecast
85015,SET OF 12  VINTAGE POSTCARD SET,2011-11,2011-12,M2_gbm_poisson,138.664793,349,351.333333,B,True,Forecast
85017B,ENVELOPE 50 BLOSSOM IMAGES,2011-11,2011-12,M2_gbm_poisson,38.426382,9,95.333333,B,True,Forecast
85019A,ROMANTIC IMAGES NOTEBOOK SET,2011-11,2011-12,M2_gbm_poisson,51.085254,52,57.666667,C,True,Forecast
85019B,BLOSSOM  IMAGES NOTEBOOK SET,2011-11,2011-12,M2_gbm_poisson,53.289616,54,100.000000,C,True,Forecast
85019C,CURIOUS  IMAGES NOTEBOOK SET,2011-11,2011-12,M2_gbm_poisson,2.054573,0,0.000000,C,True,Forecast
85020,ROUND PINK HEART MIRROR,2011-11,2011-12,M2_gbm_poisson,12.985326,9,3.000000,C,True,Forecast
85023B,EAU DE NILE JEWELLED PHOTOFRAME,2011-11,2011-12,M2_gbm_poisson,19.485213,7,9.000000,C,True,Forecast
85024B,EAU DE NILE JEWELLED PHOTOFRAME,2011-11,2011-12,M2_gbm_poisson,14.833845,12,4.666667,C,True,Forecast
85024C,PINK SMALL JEWELLED PHOTOFRAME,2011-11,2011-12,M2_gbm_poisson,8.104324,2,2.666667,C,True,Forecast
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,2011-11,2011-12,M2_gbm_poisson,55.068436,71,50.000000,C,True,Forecast
