stock_code,quarter,model,forecast_sum,actual_sum,n_months,complete,months_included,estimate_type
23078,2011-Q4,B2_ma3,1428.666700,1854.000000,2,False,2011-10;2011-11,
23078,2011-Q4,M2_gbm_poisson,1515.227500,1854.000000,2,False,2011-10;2011-11,
23078,2011-Q4,M2_gbm_poisson,2418.425872,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23079,2011-Q4,B2_ma3,52.666600,79.000000,2,False,2011-10;2011-11,
23079,2011-Q4,M2_gbm_poisson,103.924300,79.000000,2,False,2011-10;2011-11,
23079,2011-Q4,M2_gbm_poisson,123.646758,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23080,2011-Q4,B2_ma3,169.333300,400.000000,2,False,2011-10;2011-11,
23080,2011-Q4,M2_gbm_poisson,281.722500,400.000000,2,False,2011-10;2011-11,
23080,2011-Q4,M2_gbm_poisson,540.128855,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23081,2011-Q4,B2_ma3,129.000000,208.000000,2,False,2011-10;2011-11,
23081,2011-Q4,M2_gbm_poisson,202.123600,208.000000,2,False,2011-10;2011-11,
23081,2011-Q4,M2_gbm_poisson,277.104860,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23082,2011-Q4,B2_ma3,463.666700,878.000000,2,False,2011-10;2011-11,
23082,2011-Q4,M2_gbm_poisson,703.406800,878.000000,2,False,2011-10;2011-11,
23082,2011-Q4,M2_gbm_poisson,1135.624316,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23083,2011-Q4,B2_ma3,432.000000,1079.000000,2,False,2011-10;2011-11,
23083,2011-Q4,M2_gbm_poisson,685.540400,1079.000000,2,False,2011-10;2011-11,
23083,2011-Q4,M2_gbm_poisson,1439.663981,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23084,2011-Q4,B2_ma3,3580.333300,21236.000000,2,False,2011-10;2011-11,
23084,2011-Q4,M2_gbm_poisson,3900.256800,21236.000000,2,False,2011-10;2011-11,
23084,2011-Q4,M2_gbm_poisson,23481.956564,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23085,2011-Q4,B2_ma3,115.000000,194.000000,2,False,2011-10;2011-11,
23085,2011-Q4,M2_gbm_poisson,206.640100,194.000000,2,False,2011-10;2011-11,
23085,2011-Q4,M2_gbm_poisson,263.183368,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23086,2011-Q4,B2_ma3,470.666700,280.000000,2,False,2011-10;2011-11,
23086,2011-Q4,M2_gbm_poisson,298.341800,280.000000,2,False,2011-10;2011-11,
23086,2011-Q4,M2_gbm_poisson,380.519887,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23087,2011-Q4,B2_ma3,291.333300,168.000000,2,False,2011-10;2011-11,
23087,2011-Q4,M2_gbm_poisson,353.612600,168.000000,2,False,2011-10;2011-11,
23087,2011-Q4,M2_gbm_poisson,234.305562,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23088,2011-Q4,B2_ma3,200.333400,132.000000,2,False,2011-10;2011-11,
23088,2011-Q4,M2_gbm_poisson,317.471300,132.000000,2,False,2011-10;2011-11,
23088,2011-Q4,M2_gbm_poisson,192.546298,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23089,2011-Q4,B2_ma3,650.000000,737.000000,2,False,2011-10;2011-11,
23089,2011-Q4,M2_gbm_poisson,846.387600,737.000000,2,False,2011-10;2011-11,
23089,2011-Q4,M2_gbm_poisson,939.258794,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23090,2011-Q4,B2_ma3,455.000000,878.000000,2,False,2011-10;2011-11,
23090,2011-Q4,M2_gbm_poisson,584.170200,878.000000,2,False,2011-10;2011-11,
23090,2011-Q4,M2_gbm_poisson,1121.987800,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23091,2011-Q4,B2_ma3,128.000000,43.000000,2,False,2011-10;2011-11,
23091,2011-Q4,M2_gbm_poisson,179.285700,43.000000,2,False,2011-10;2011-11,
23091,2011-Q4,M2_gbm_poisson,63.765717,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23092,2011-Q4,B2_ma3,188.333400,83.000000,2,False,2011-10;2011-11,
23092,2011-Q4,M2_gbm_poisson,244.272100,83.000000,2,False,2011-10;2011-11,
23092,2011-Q4,M2_gbm_poisson,140.460840,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23093,2011-Q4,B2_ma3,296.000000,108.000000,2,False,2011-10;2011-11,
23093,2011-Q4,M2_gbm_poisson,335.643000,108.000000,2,False,2011-10;2011-11,
23093,2011-Q4,M2_gbm_poisson,172.500610,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23094,2011-Q4,B2_ma3,34.000000,37.000000,2,False,2011-10;2011-11,
23094,2011-Q4,M2_gbm_poisson,70.351500,37.000000,2,False,2011-10;2011-11,
23094,2011-Q4,M2_gbm_poisson,66.656315,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23096,2011-Q4,B2_ma3,213.666600,516.000000,2,False,2011-10;2011-11,
23096,2011-Q4,M2_gbm_poisson,394.598100,516.000000,2,False,2011-10;2011-11,
23096,2011-Q4,M2_gbm_poisson,656.313747,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23099,2011-Q4,B2_ma3,30.666700,25.000000,2,False,2011-10;2011-11,
23099,2011-Q4,M2_gbm_poisson,75.473900,25.000000,2,False,2011-10;2011-11,
23099,2011-Q4,M2_gbm_poisson,49.506065,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23100,2011-Q4,B2_ma3,476.000000,1222.000000,2,False,2011-10;2011-11,
23100,2011-Q4,M2_gbm_poisson,871.423700,1222.000000,2,False,2011-10;2011-11,
23100,2011-Q4,M2_gbm_poisson,1504.285677,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23101,2011-Q4,B2_ma3,560.666700,1094.000000,2,False,2011-10;2011-11,
23101,2011-Q4,M2_gbm_poisson,989.724200,1094.000000,2,False,2011-10;2011-11,
23101,2011-Q4,M2_gbm_poisson,1347.157837,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23102,2011-Q4,B2_ma3,330.666700,414.000000,2,False,2011-10;2011-11,
23102,2011-Q4,M2_gbm_poisson,543.393300,414.000000,2,False,2011-10;2011-11,
23102,2011-Q4,M2_gbm_poisson,523.085972,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23103,2011-Q4,B2_ma3,824.333300,2141.000000,2,False,2011-10;2011-11,
23103,2011-Q4,M2_gbm_poisson,1405.366200,2141.000000,2,False,2011-10;2011-11,
23103,2011-Q4,M2_gbm_poisson,2595.726069,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23104,2011-Q4,B2_ma3,19.000000,57.000000,2,False,2011-10;2011-11,
23104,2011-Q4,M2_gbm_poisson,39.076300,57.000000,2,False,2011-10;2011-11,
23104,2011-Q4,M2_gbm_poisson,95.378403,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23106,2011-Q4,B2_ma3,65.000000,63.000000,2,False,2011-10;2011-11,
23106,2011-Q4,M2_gbm_poisson,145.025300,63.000000,2,False,2011-10;2011-11,
23106,2011-Q4,M2_gbm_poisson,105.243434,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23107,2011-Q4,B2_ma3,77.333400,59.000000,2,False,2011-10;2011-11,
23107,2011-Q4,M2_gbm_poisson,150.668700,59.000000,2,False,2011-10;2011-11,
23107,2011-Q4,M2_gbm_poisson,91.679865,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23108,2011-Q4,B2_ma3,652.333300,548.000000,2,False,2011-10;2011-11,
23108,2011-Q4,M2_gbm_poisson,778.236300,548.000000,2,False,2011-10;2011-11,
23108,2011-Q4,M2_gbm_poisson,740.563733,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23109,2011-Q4,B2_ma3,441.333400,1062.000000,2,False,2011-10;2011-11,
23109,2011-Q4,M2_gbm_poisson,682.272300,1062.000000,2,False,2011-10;2011-11,
23109,2011-Q4,M2_gbm_poisson,1351.962348,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23110,2011-Q4,B2_ma3,180.333400,188.000000,2,False,2011-10;2011-11,
23110,2011-Q4,M2_gbm_poisson,234.269400,188.000000,2,False,2011-10;2011-11,
23110,2011-Q4,M2_gbm_poisson,263.380373,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23111,2011-Q4,B2_ma3,73.666700,76.000000,2,False,2011-10;2011-11,
23111,2011-Q4,M2_gbm_poisson,124.089700,76.000000,2,False,2011-10;2011-11,
23111,2011-Q4,M2_gbm_poisson,121.546719,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23112,2011-Q4,B2_ma3,128.666600,112.000000,2,False,2011-10;2011-11,
23112,2011-Q4,M2_gbm_poisson,189.774800,112.000000,2,False,2011-10;2011-11,
23112,2011-Q4,M2_gbm_poisson,166.445479,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23113,2011-Q4,B2_ma3,693.333400,165.000000,2,False,2011-10;2011-11,
23113,2011-Q4,M2_gbm_poisson,880.348700,165.000000,2,False,2011-10;2011-11,
23113,2011-Q4,M2_gbm_poisson,266.821879,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23114,2011-Q4,B2_ma3,30.333400,136.000000,2,False,2011-10;2011-11,
23114,2011-Q4,M2_gbm_poisson,90.981800,136.000000,2,False,2011-10;2011-11,
23114,2011-Q4,M2_gbm_poisson,184.451210,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23115,2011-Q4,B2_ma3,27.000000,138.000000,2,False,2011-10;2011-11,
23115,2011-Q4,M2_gbm_poisson,84.865600,138.000000,2,False,2011-10;2011-11,
23115,2011-Q4,M2_gbm_poisson,192.173682,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23116,2011-Q4,B2_ma3,18.000000,73.000000,2,False,2011-10;2011-11,
23116,2011-Q4,M2_gbm_poisson,64.729600,73.000000,2,False,2011-10;2011-11,
23116,2011-Q4,M2_gbm_poisson,110.474679,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23117,2011-Q4,B2_ma3,16.000000,85.000000,2,False,2011-10;2011-11,
23117,2011-Q4,M2_gbm_poisson,59.493200,85.000000,2,False,2011-10;2011-11,
23117,2011-Q4,M2_gbm_poisson,131.209774,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23118,2011-Q4,B2_ma3,168.666700,236.000000,2,False,2011-10;2011-11,
23118,2011-Q4,M2_gbm_poisson,290.103900,236.000000,2,False,2011-10;2011-11,
23118,2011-Q4,M2_gbm_poisson,306.735555,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23119,2011-Q4,B2_ma3,641.000000,311.000000,2,False,2011-10;2011-11,
23119,2011-Q4,M2_gbm_poisson,682.122000,311.000000,2,False,2011-10;2011-11,
23119,2011-Q4,M2_gbm_poisson,435.960561,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23120,2011-Q4,B2_ma3,583.333300,205.000000,2,False,2011-10;2011-11,
23120,2011-Q4,M2_gbm_poisson,533.975700,205.000000,2,False,2011-10;2011-11,
23120,2011-Q4,M2_gbm_poisson,327.072040,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23121,2011-Q4,B2_ma3,658.000000,363.000000,2,False,2011-10;2011-11,
23121,2011-Q4,M2_gbm_poisson,594.080900,363.000000,2,False,2011-10;2011-11,
23121,2011-Q4,M2_gbm_poisson,522.758294,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23122,2011-Q4,B2_ma3,671.000000,353.000000,2,False,2011-10;2011-11,
23122,2011-Q4,M2_gbm_poisson,502.443400,353.000000,2,False,2011-10;2011-11,
23122,2011-Q4,M2_gbm_poisson,488.608719,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23123,2011-Q4,B2_ma3,248.000000,234.000000,2,False,2011-10;2011-11,
23123,2011-Q4,M2_gbm_poisson,300.686300,234.000000,2,False,2011-10;2011-11,
23123,2011-Q4,M2_gbm_poisson,304.307396,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23124,2011-Q4,B2_ma3,176.000000,10.000000,2,False,2011-10;2011-11,
23124,2011-Q4,M2_gbm_poisson,85.479200,10.000000,2,False,2011-10;2011-11,
23124,2011-Q4,M2_gbm_poisson,30.896748,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23125,2011-Q4,B2_ma3,158.333300,6.000000,2,False,2011-10;2011-11,
23125,2011-Q4,M2_gbm_poisson,125.239000,6.000000,2,False,2011-10;2011-11,
23125,2011-Q4,M2_gbm_poisson,25.476745,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23126,2011-Q4,B2_ma3,220.333400,394.000000,2,False,2011-10;2011-11,
23126,2011-Q4,M2_gbm_poisson,366.069500,394.000000,2,False,2011-10;2011-11,
23126,2011-Q4,M2_gbm_poisson,500.429472,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23127,2011-Q4,B2_ma3,117.666700,264.000000,2,False,2011-10;2011-11,
23127,2011-Q4,M2_gbm_poisson,190.096200,264.000000,2,False,2011-10;2011-11,
23127,2011-Q4,M2_gbm_poisson,347.354497,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23128,2011-Q4,B2_ma3,72.666600,120.000000,2,False,2011-10;2011-11,
23128,2011-Q4,M2_gbm_poisson,111.415300,120.000000,2,False,2011-10;2011-11,
23128,2011-Q4,M2_gbm_poisson,174.542875,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23129,2011-Q4,B2_ma3,337.000000,542.000000,2,False,2011-10;2011-11,
23129,2011-Q4,M2_gbm_poisson,645.466800,542.000000,2,False,2011-10;2011-11,
23129,2011-Q4,M2_gbm_poisson,669.330974,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23130,2011-Q4,B2_ma3,244.666700,570.000000,2,False,2011-10;2011-11,
23130,2011-Q4,M2_gbm_poisson,500.627300,570.000000,2,False,2011-10;2011-11,
23130,2011-Q4,M2_gbm_poisson,704.054153,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23131,2011-Q4,B2_ma3,283.333300,307.000000,2,False,2011-10;2011-11,
23131,2011-Q4,M2_gbm_poisson,342.113300,307.000000,2,False,2011-10;2011-11,
23131,2011-Q4,M2_gbm_poisson,382.059874,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23132,2011-Q4,B2_ma3,289.000000,582.000000,2,False,2011-10;2011-11,
23132,2011-Q4,M2_gbm_poisson,458.801000,582.000000,2,False,2011-10;2011-11,
23132,2011-Q4,M2_gbm_poisson,674.776506,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23133,2011-Q4,B2_ma3,196.333300,464.000000,2,False,2011-10;2011-11,
23133,2011-Q4,M2_gbm_poisson,301.396000,464.000000,2,False,2011-10;2011-11,
23133,2011-Q4,M2_gbm_poisson,550.811279,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23134,2011-Q4,B2_ma3,137.333300,0.000000,2,False,2011-10;2011-11,
23134,2011-Q4,M2_gbm_poisson,38.855600,0.000000,2,False,2011-10;2011-11,
23134,2011-Q4,M2_gbm_poisson,4.450026,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23135,2011-Q4,B2_ma3,469.333300,6.000000,2,False,2011-10;2011-11,
23135,2011-Q4,M2_gbm_poisson,256.075200,6.000000,2,False,2011-10;2011-11,
23135,2011-Q4,M2_gbm_poisson,36.421745,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23136,2011-Q4,B2_ma3,29.333300,19.000000,2,False,2011-10;2011-11,
23136,2011-Q4,M2_gbm_poisson,54.471700,19.000000,2,False,2011-10;2011-11,
23136,2011-Q4,M2_gbm_poisson,38.148327,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23137,2011-Q4,B2_ma3,6.000000,18.000000,2,False,2011-10;2011-11,
23137,2011-Q4,M2_gbm_poisson,33.987200,18.000000,2,False,2011-10;2011-11,
23137,2011-Q4,M2_gbm_poisson,48.095673,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23138,2011-Q4,B2_ma3,326.000000,97.000000,2,False,2011-10;2011-11,
23138,2011-Q4,M2_gbm_poisson,201.925700,97.000000,2,False,2011-10;2011-11,
23138,2011-Q4,M2_gbm_poisson,147.648102,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23139,2011-Q4,B2_ma3,200.000000,34.000000,2,False,2011-10;2011-11,
23139,2011-Q4,M2_gbm_poisson,59.699600,34.000000,2,False,2011-10;2011-11,
23139,2011-Q4,M2_gbm_poisson,68.641030,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23140,2011-Q4,B2_ma3,30.333300,30.000000,2,False,2011-10;2011-11,
23140,2011-Q4,M2_gbm_poisson,68.099500,30.000000,2,False,2011-10;2011-11,
23140,2011-Q4,M2_gbm_poisson,94.154996,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23141,2011-Q4,B2_ma3,11.666600,4.000000,2,False,2011-10;2011-11,
23141,2011-Q4,M2_gbm_poisson,28.074000,4.000000,2,False,2011-10;2011-11,
23141,2011-Q4,M2_gbm_poisson,10.020482,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23142,2011-Q4,B2_ma3,14.000000,7.000000,2,False,2011-10;2011-11,
23142,2011-Q4,M2_gbm_poisson,30.070200,7.000000,2,False,2011-10;2011-11,
23142,2011-Q4,M2_gbm_poisson,20.362281,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23143,2011-Q4,B2_ma3,2.333400,4.000000,2,False,2011-10;2011-11,
23143,2011-Q4,M2_gbm_poisson,7.674100,4.000000,2,False,2011-10;2011-11,
23143,2011-Q4,M2_gbm_poisson,11.420354,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23144,2011-Q4,B2_ma3,1062.666700,1327.000000,2,False,2011-10;2011-11,
23144,2011-Q4,M2_gbm_poisson,1445.775500,1327.000000,2,False,2011-10;2011-11,
23144,2011-Q4,M2_gbm_poisson,1656.422946,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23145,2011-Q4,B2_ma3,551.000000,632.000000,2,False,2011-10;2011-11,
23145,2011-Q4,M2_gbm_poisson,655.707900,632.000000,2,False,2011-10;2011-11,
23145,2011-Q4,M2_gbm_poisson,754.873630,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23146,2011-Q4,B2_ma3,191.000000,162.000000,2,False,2011-10;2011-11,
23146,2011-Q4,M2_gbm_poisson,262.199300,162.000000,2,False,2011-10;2011-11,
23146,2011-Q4,M2_gbm_poisson,232.256386,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23147,2011-Q4,B2_ma3,476.333300,319.000000,2,False,2011-10;2011-11,
23147,2011-Q4,M2_gbm_poisson,586.336100,319.000000,2,False,2011-10;2011-11,
23147,2011-Q4,M2_gbm_poisson,442.100105,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23148,2011-Q4,B2_ma3,518.000000,465.000000,2,False,2011-10;2011-11,
23148,2011-Q4,M2_gbm_poisson,605.749900,465.000000,2,False,2011-10;2011-11,
23148,2011-Q4,M2_gbm_poisson,607.373504,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23149,2011-Q4,B2_ma3,15.666600,19.000000,2,False,2011-10;2011-11,
23149,2011-Q4,M2_gbm_poisson,50.234900,19.000000,2,False,2011-10;2011-11,
23149,2011-Q4,M2_gbm_poisson,40.740588,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23150,2011-Q4,B2_ma3,35.666600,41.000000,2,False,2011-10;2011-11,
23150,2011-Q4,M2_gbm_poisson,89.582600,41.000000,2,False,2011-10;2011-11,
23150,2011-Q4,M2_gbm_poisson,79.007063,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23151,2011-Q4,B2_ma3,8.000000,8.000000,2,False,2011-10;2011-11,
23151,2011-Q4,M2_gbm_poisson,27.156100,8.000000,2,False,2011-10;2011-11,
23151,2011-Q4,M2_gbm_poisson,21.143213,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23152,2011-Q4,B2_ma3,158.000000,91.000000,2,False,2011-10;2011-11,
23152,2011-Q4,M2_gbm_poisson,224.260200,91.000000,2,False,2011-10;2011-11,
23152,2011-Q4,M2_gbm_poisson,141.293741,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23153,2011-Q4,B2_ma3,63.666700,62.000000,2,False,2011-10;2011-11,
23153,2011-Q4,M2_gbm_poisson,124.302000,62.000000,2,False,2011-10;2011-11,
23153,2011-Q4,M2_gbm_poisson,104.170691,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23154,2011-Q4,B2_ma3,532.666700,618.000000,2,False,2011-10;2011-11,
23154,2011-Q4,M2_gbm_poisson,647.293000,618.000000,2,False,2011-10;2011-11,
23154,2011-Q4,M2_gbm_poisson,825.946235,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23155,2011-Q4,B2_ma3,272.666600,361.000000,2,False,2011-10;2011-11,
23155,2011-Q4,M2_gbm_poisson,406.935900,361.000000,2,False,2011-10;2011-11,
23155,2011-Q4,M2_gbm_poisson,440.064161,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23156,2011-Q4,B2_ma3,353.000000,463.000000,2,False,2011-10;2011-11,
23156,2011-Q4,M2_gbm_poisson,520.538800,463.000000,2,False,2011-10;2011-11,
23156,2011-Q4,M2_gbm_poisson,577.686985,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23157,2011-Q4,B2_ma3,867.666700,1533.000000,2,False,2011-10;2011-11,
23157,2011-Q4,M2_gbm_poisson,1357.779500,1533.000000,2,False,2011-10;2011-11,
23157,2011-Q4,M2_gbm_poisson,1815.783262,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23158,2011-Q4,B2_ma3,529.000000,588.000000,2,False,2011-10;2011-11,
23158,2011-Q4,M2_gbm_poisson,642.044900,588.000000,2,False,2011-10;2011-11,
23158,2011-Q4,M2_gbm_poisson,777.036182,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23159,2011-Q4,B2_ma3,385.000000,505.000000,2,False,2011-10;2011-11,
23159,2011-Q4,M2_gbm_poisson,535.159200,505.000000,2,False,2011-10;2011-11,
23159,2011-Q4,M2_gbm_poisson,649.942939,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23160,2011-Q4,B2_ma3,391.666700,150.000000,2,False,2011-10;2011-11,
23160,2011-Q4,M2_gbm_poisson,466.447700,150.000000,2,False,2011-10;2011-11,
23160,2011-Q4,M2_gbm_poisson,207.877623,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23161,2011-Q4,B2_ma3,508.666600,201.000000,2,False,2011-10;2011-11,
23161,2011-Q4,M2_gbm_poisson,509.400300,201.000000,2,False,2011-10;2011-11,
23161,2011-Q4,M2_gbm_poisson,292.207895,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23162,2011-Q4,B2_ma3,388.000000,332.000000,2,False,2011-10;2011-11,
23162,2011-Q4,M2_gbm_poisson,541.175900,332.000000,2,False,2011-10;2011-11,
23162,2011-Q4,M2_gbm_poisson,433.227237,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23163,2011-Q4,B2_ma3,581.333300,313.000000,2,False,2011-10;2011-11,
23163,2011-Q4,M2_gbm_poisson,637.995500,313.000000,2,False,2011-10;2011-11,
23163,2011-Q4,M2_gbm_poisson,406.864503,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23164,2011-Q4,B2_ma3,145.000000,130.000000,2,False,2011-10;2011-11,
23164,2011-Q4,M2_gbm_poisson,214.319300,130.000000,2,False,2011-10;2011-11,
23164,2011-Q4,M2_gbm_poisson,193.326251,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23165,2011-Q4,B2_ma3,761.000000,672.000000,2,False,2011-10;2011-11,
23165,2011-Q4,M2_gbm_poisson,913.982600,672.000000,2,False,2011-10;2011-11,
23165,2011-Q4,M2_gbm_poisson,878.589958,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23166,2011-Q4,B2_ma3,842.333300,909.000000,2,False,2011-10;2011-11,
23166,2011-Q4,M2_gbm_poisson,844.947400,909.000000,2,False,2011-10;2011-11,
23166,2011-Q4,M2_gbm_poisson,1222.815004,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23167,2011-Q4,B2_ma3,883.333400,1182.000000,2,False,2011-10;2011-11,
23167,2011-Q4,M2_gbm_poisson,1515.840700,1182.000000,2,False,2011-10;2011-11,
23167,2011-Q4,M2_gbm_poisson,1451.834832,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23168,2011-Q4,B2_ma3,827.000000,992.000000,2,False,2011-10;2011-11,
23168,2011-Q4,M2_gbm_poisson,1040.284800,992.000000,2,False,2011-10;2011-11,
23168,2011-Q4,M2_gbm_poisson,1273.937349,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23169,2011-Q4,B2_ma3,437.666700,639.000000,2,False,2011-10;2011-11,
23169,2011-Q4,M2_gbm_poisson,627.995200,639.000000,2,False,2011-10;2011-11,
23169,2011-Q4,M2_gbm_poisson,822.366751,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23170,2011-Q4,B2_ma3,1513.666700,1124.000000,2,False,2011-10;2011-11,
23170,2011-Q4,M2_gbm_poisson,2097.252500,1124.000000,2,False,2011-10;2011-11,
23170,2011-Q4,M2_gbm_poisson,1462.298916,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23171,2011-Q4,B2_ma3,1182.333300,853.000000,2,False,2011-10;2011-11,
23171,2011-Q4,M2_gbm_poisson,1972.041500,853.000000,2,False,2011-10;2011-11,
23171,2011-Q4,M2_gbm_poisson,1173.748778,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23172,2011-Q4,B2_ma3,910.333300,667.000000,2,False,2011-10;2011-11,
23172,2011-Q4,M2_gbm_poisson,1134.993800,667.000000,2,False,2011-10;2011-11,
23172,2011-Q4,M2_gbm_poisson,850.876688,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23173,2011-Q4,B2_ma3,635.666700,303.000000,2,False,2011-10;2011-11,
23173,2011-Q4,M2_gbm_poisson,700.872200,303.000000,2,False,2011-10;2011-11,
23173,2011-Q4,M2_gbm_poisson,452.294921,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23174,2011-Q4,B2_ma3,628.333300,254.000000,2,False,2011-10;2011-11,
23174,2011-Q4,M2_gbm_poisson,795.857400,254.000000,2,False,2011-10;2011-11,
23174,2011-Q4,M2_gbm_poisson,398.584781,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23175,2011-Q4,B2_ma3,591.666700,334.000000,2,False,2011-10;2011-11,
23175,2011-Q4,M2_gbm_poisson,876.914800,334.000000,2,False,2011-10;2011-11,
23175,2011-Q4,M2_gbm_poisson,503.573925,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
23176,2011-Q4,B2_ma3,401.000000,731.000000,2,False,2011-10;2011-11,
23176,2011-Q4,M2_gbm_poisson,527.997000,731.000000,2,False,2011-10;2011-11,
23176,2011-Q4,M2_gbm_poisson,965.816346,,3,False,2011-10;2011-11;2011-12,actuals+next_month_forecast
